key_press,rt,time_elapsed,trial_index,trial_type,pid
81.0,11923.0,159030.0,4.0,text,78
81.0,15155.0,199866.0,6.0,text,78
32.0,1321.0,215806.0,8.0,text,78
32.0,4761.0,288933.0,18.0,text,78
32.0,1098.0,291051.0,19.0,text,78
32.0,1069.0,378356.0,33.0,text,78
32.0,82.0,440570.0,47.0,text,78
32.0,3612.0,551797.0,61.0,text,78
32.0,923.0,647342.0,75.0,text,78
32.0,736.0,723330.0,89.0,text,78
32.0,1478.0,796828.0,103.0,text,78
32.0,74.0,885414.0,117.0,text,78
32.0,1128.0,953118.0,131.0,text,78
32.0,1471.0,1019513.0,144.0,text,78
32.0,3620.0,1047413.0,159.0,text,78
32.0,50964.0,50978.0,0.0,text,79
32.0,31727.0,83735.0,1.0,text,79
81.0,70255.0,155016.0,2.0,text,79
32.0,4859.0,251325.0,4.0,text,79
32.0,295787.0,638517.0,14.0,text,79
32.0,5281.0,644816.0,15.0,text,79
32.0,3487.0,713223.0,29.0,text,79
32.0,82316.0,852247.0,43.0,text,79
32.0,1859.0,907473.0,57.0,text,79
32.0,1776.0,954363.0,71.0,text,79
32.0,1412.0,1008429.0,85.0,text,79
32.0,1106.0,1075684.0,99.0,text,79
32.0,1548.0,1129409.0,113.0,text,79
32.0,4101.0,1200348.0,127.0,text,79
32.0,2149.0,1258969.0,140.0,text,79
32.0,3097.0,1322979.0,155.0,text,79
32.0,4684.0,4687.0,0.0,text,80
32.0,51820.0,57517.0,1.0,text,80
81.0,53081.0,111611.0,2.0,text,80
32.0,3477.0,218527.0,4.0,text,80
32.0,17537.0,306087.0,14.0,text,80
32.0,1425.0,308518.0,15.0,text,80
32.0,5561.0,410800.0,29.0,text,80
32.0,1801.0,504654.0,43.0,text,80
32.0,1410.0,592124.0,57.0,text,80
32.0,95184.0,773617.0,71.0,text,80
32.0,19582.0,876704.0,85.0,text,80
32.0,2056.0,963121.0,99.0,text,80
32.0,1764.0,1052967.0,113.0,text,80
32.0,2077.0,1146845.0,127.0,text,80
32.0,2107.0,1244154.0,140.0,text,80
32.0,5917.0,1302465.0,155.0,text,80
32.0,2359.0,2362.0,0.0,text,81
32.0,12369.0,15737.0,1.0,text,81
81.0,54612.0,71361.0,2.0,text,81
81.0,1940.0,94737.0,4.0,text,81
32.0,2006.0,124136.0,6.0,text,81
32.0,62999.0,246553.0,16.0,text,81
32.0,1563.0,249118.0,17.0,text,81
32.0,2553.0,332407.0,31.0,text,81
32.0,915.0,402193.0,45.0,text,81
32.0,1048.0,472150.0,59.0,text,81
32.0,1633.0,551278.0,73.0,text,81
32.0,926.0,633620.0,87.0,text,81
32.0,1094.0,718348.0,101.0,text,81
32.0,4645.0,820076.0,115.0,text,81
32.0,709.0,908085.0,129.0,text,81
32.0,5877.0,997500.0,142.0,text,81
32.0,1555.0,1052435.0,157.0,text,81
32.0,3182.0,3186.0,0.0,text,82
32.0,7916.0,12111.0,1.0,text,82
81.0,26432.0,39552.0,2.0,text,82
81.0,9826.0,66201.0,4.0,text,82
32.0,1856.0,80862.0,6.0,text,82
32.0,7730.0,155784.0,16.0,text,82
32.0,1671.0,158463.0,17.0,text,82
32.0,2890.0,221502.0,31.0,text,82
32.0,1921.0,275255.0,45.0,text,82
32.0,1800.0,328463.0,59.0,text,82
32.0,2033.0,372870.0,73.0,text,82
32.0,1586.0,418454.0,87.0,text,82
32.0,1425.0,463222.0,101.0,text,82
32.0,1513.0,504022.0,115.0,text,82
32.0,1480.0,544749.0,129.0,text,82
32.0,3290.0,584078.0,142.0,text,82
32.0,2664.0,630382.0,157.0,text,82
32.0,25589.0,25595.0,0.0,text,83
32.0,20374.0,46985.0,1.0,text,83
81.0,39769.0,87762.0,2.0,text,83
32.0,370589.0,564998.0,4.0,text,83
32.0,13776.0,637418.0,14.0,text,83
32.0,1045.0,639470.0,15.0,text,83
32.0,2801.0,720391.0,29.0,text,83
32.0,1807.0,775164.0,43.0,text,83
32.0,2430.0,817057.0,57.0,text,83
32.0,1391.0,859260.0,71.0,text,83
32.0,786.0,899531.0,85.0,text,83
32.0,3266.0,938336.0,99.0,text,83
32.0,874.0,1021076.0,113.0,text,83
32.0,1429.0,1062060.0,127.0,text,83
32.0,1352.0,1096246.0,140.0,text,83
32.0,115940.0,1257053.0,155.0,text,83
32.0,3618.0,3622.0,0.0,text,84
32.0,12265.0,16897.0,1.0,text,84
81.0,128596.0,146502.0,2.0,text,84
32.0,2041.0,163799.0,4.0,text,84
32.0,25469.0,254094.0,14.0,text,84
32.0,927.0,256026.0,15.0,text,84
32.0,2138.0,353568.0,29.0,text,84
32.0,888.0,456311.0,43.0,text,84
32.0,1283.0,553669.0,57.0,text,84
32.0,847.0,665649.0,71.0,text,84
32.0,1222.0,762669.0,85.0,text,84
32.0,1067.0,904150.0,99.0,text,84
32.0,1028.0,1112213.0,113.0,text,84
32.0,948.0,1239876.0,127.0,text,84
32.0,2180.0,1375801.0,140.0,text,84
32.0,1551.0,1525654.0,155.0,text,84
32.0,5308.0,5321.0,0.0,text,85
32.0,53765.0,60107.0,1.0,text,85
81.0,79706.0,140834.0,2.0,text,85
81.0,27665.0,198276.0,4.0,text,85
32.0,3633.0,220581.0,6.0,text,85
32.0,17123.0,322083.0,16.0,text,85
32.0,2570.0,325664.0,17.0,text,85
32.0,62951.0,491347.0,31.0,text,85
32.0,6223.0,668722.0,45.0,text,85
32.0,5811.0,763458.0,59.0,text,85
32.0,1119.0,855404.0,73.0,text,85
32.0,1449.0,942325.0,87.0,text,85
32.0,1160.0,1028962.0,101.0,text,85
32.0,1009.0,1128096.0,115.0,text,85
32.0,1210.0,1232146.0,129.0,text,85
32.0,5712.0,1335739.0,142.0,text,85
32.0,7062.0,1402675.0,157.0,text,85
32.0,19870.0,19875.0,0.0,text,86
32.0,50489.0,71400.0,1.0,text,86
81.0,32477.0,104915.0,2.0,text,86
32.0,2199.0,143713.0,4.0,text,86
32.0,52941.0,275376.0,14.0,text,86
32.0,3043.0,279426.0,15.0,text,86
32.0,4803.0,384210.0,29.0,text,86
32.0,11005.0,538264.0,43.0,text,86
32.0,2317.0,700449.0,57.0,text,86
32.0,3077.0,800690.0,71.0,text,86
32.0,883.0,899435.0,85.0,text,86
32.0,1853.0,1030308.0,99.0,text,86
32.0,2816.0,1124811.0,113.0,text,86
32.0,1754.0,1234059.0,127.0,text,86
32.0,5161.0,1343732.0,140.0,text,86
32.0,2577.0,1419708.0,155.0,text,86
32.0,5989.0,6010.0,0.0,text,87
32.0,17829.0,24872.0,1.0,text,87
81.0,124955.0,150851.0,2.0,text,87
32.0,5538.0,174154.0,4.0,text,87
32.0,9187.0,276267.0,14.0,text,87
32.0,1324.0,278609.0,15.0,text,87
32.0,2331.0,362618.0,29.0,text,87
32.0,1550.0,474698.0,43.0,text,87
32.0,20579.0,599664.0,57.0,text,87
32.0,1807.0,767898.0,71.0,text,87
32.0,1874.0,928975.0,85.0,text,87
32.0,2584.0,2588.0,0.0,text,88
32.0,18870.0,22463.0,1.0,text,88
81.0,29882.0,53351.0,2.0,text,88
81.0,17244.0,91344.0,4.0,text,88
32.0,1095.0,105689.0,6.0,text,88
32.0,2116.0,157100.0,16.0,text,88
32.0,1000.0,159107.0,17.0,text,88
32.0,517.0,199541.0,31.0,text,88
32.0,556.0,234203.0,45.0,text,88
32.0,597.0,264854.0,59.0,text,88
32.0,643.0,303417.0,73.0,text,88
32.0,461.0,334261.0,87.0,text,88
32.0,540.0,365234.0,101.0,text,88
32.0,1741.0,397945.0,115.0,text,88
32.0,232.0,431278.0,129.0,text,88
32.0,1012.0,463520.0,142.0,text,88
32.0,976.0,497455.0,157.0,text,88
32.0,1321.0,1325.0,0.0,text,89
32.0,24169.0,26500.0,1.0,text,89
81.0,11955.0,39460.0,2.0,text,89
81.0,9272.0,60803.0,4.0,text,89
32.0,1519.0,69315.0,6.0,text,89
32.0,1825.0,117700.0,16.0,text,89
32.0,676.0,119379.0,17.0,text,89
32.0,1444.0,186507.0,31.0,text,89
32.0,1212.0,252444.0,45.0,text,89
32.0,8379.0,8390.0,0.0,text,90
32.0,27122.0,36603.0,1.0,text,90
81.0,71208.0,108856.0,2.0,text,90
32.0,4607.0,165341.0,4.0,text,90
32.0,30617.0,271472.0,14.0,text,90
32.0,2232.0,274719.0,15.0,text,90
32.0,9813.0,359020.0,29.0,text,90
32.0,7261.0,439310.0,43.0,text,90
32.0,6395.0,524610.0,57.0,text,90
32.0,4963.0,621416.0,71.0,text,90
32.0,7176.0,714694.0,85.0,text,90
32.0,4362.0,797919.0,99.0,text,90
32.0,4962.0,902553.0,113.0,text,90
32.0,3976.0,1027494.0,127.0,text,90
32.0,2597.0,1118245.0,140.0,text,90
32.0,2469.0,1219163.0,155.0,text,90
32.0,42504.0,42510.0,0.0,text,91
32.0,27940.0,71467.0,1.0,text,91
81.0,26714.0,99197.0,2.0,text,91
32.0,5955.0,166778.0,4.0,text,91
32.0,10012.0,236200.0,14.0,text,91
32.0,1444.0,238650.0,15.0,text,91
32.0,2291.0,322581.0,29.0,text,91
32.0,11149.0,411338.0,43.0,text,91
32.0,1136.0,498596.0,57.0,text,91
32.0,1338.0,583019.0,71.0,text,91
32.0,13207.0,682925.0,85.0,text,91
32.0,2674.0,776068.0,99.0,text,91
32.0,3496.0,884746.0,113.0,text,91
32.0,2313.0,984756.0,127.0,text,91
32.0,8786.0,1093069.0,140.0,text,91
32.0,2510.0,1162995.0,155.0,text,91
32.0,1447.0,1450.0,0.0,text,92
32.0,23436.0,25891.0,1.0,text,92
81.0,32029.0,58929.0,2.0,text,92
81.0,10385.0,93108.0,4.0,text,92
81.0,14599.0,131381.0,6.0,text,92
32.0,2006.0,146706.0,8.0,text,92
32.0,7326.0,219472.0,18.0,text,92
32.0,1915.0,222391.0,19.0,text,92
32.0,3692.0,318611.0,33.0,text,92
32.0,661.0,397820.0,47.0,text,92
32.0,1099.0,461906.0,61.0,text,92
32.0,1339.0,571732.0,75.0,text,92
32.0,25997.0,671162.0,89.0,text,92
32.0,38614.0,800938.0,103.0,text,92
32.0,1044.0,1057530.0,117.0,text,92
32.0,11564.0,1206958.0,131.0,text,92
32.0,4858.0,1329813.0,144.0,text,92
32.0,3038.0,1371406.0,159.0,text,92
32.0,2341.0,2348.0,0.0,text,93
32.0,11591.0,14950.0,1.0,text,93
81.0,30241.0,46198.0,2.0,text,93
81.0,3351.0,65175.0,4.0,text,93
81.0,12022.0,85556.0,6.0,text,93
32.0,2372.0,104125.0,8.0,text,93
32.0,4971.0,172314.0,18.0,text,93
32.0,1000.0,174317.0,19.0,text,93
32.0,1785.0,241422.0,33.0,text,93
32.0,900.0,338830.0,47.0,text,93
32.0,1882.0,424602.0,61.0,text,93
32.0,1203.0,518863.0,75.0,text,93
32.0,1192.0,627355.0,89.0,text,93
32.0,1871.0,753549.0,103.0,text,93
32.0,778.0,835381.0,117.0,text,93
32.0,1553.0,925089.0,131.0,text,93
32.0,1917.0,1048861.0,144.0,text,93
32.0,497.0,1103644.0,159.0,text,93
32.0,3034.0,3037.0,0.0,text,94
32.0,18592.0,22633.0,1.0,text,94
81.0,36113.0,59753.0,2.0,text,94
81.0,11267.0,87256.0,4.0,text,94
32.0,1937.0,98568.0,6.0,text,94
32.0,46302.0,231969.0,16.0,text,94
32.0,2836.0,235813.0,17.0,text,94
32.0,19757.0,307605.0,31.0,text,94
32.0,613.0,351248.0,45.0,text,94
32.0,259.0,405451.0,59.0,text,94
32.0,17140.0,17147.0,0.0,text,95
32.0,13917.0,32088.0,1.0,text,95
81.0,4700.0,37796.0,2.0,text,95
81.0,56039.0,167323.0,4.0,text,95
32.0,6220.0,224067.0,6.0,text,95
32.0,8084.0,323531.0,16.0,text,95
32.0,2689.0,327231.0,17.0,text,95
32.0,1648.0,468268.0,31.0,text,95
32.0,1128.0,555117.0,45.0,text,95
32.0,981.0,664893.0,59.0,text,95
32.0,1109.0,736543.0,73.0,text,95
32.0,1040.0,844565.0,87.0,text,95
32.0,876.0,952077.0,101.0,text,95
32.0,957.0,1067696.0,115.0,text,95
32.0,735.0,1169958.0,129.0,text,95
32.0,781.0,1279207.0,142.0,text,95
32.0,1395.0,1410598.0,157.0,text,95
32.0,237482.0,237487.0,0.0,text,96
32.0,46099.0,284628.0,1.0,text,96
81.0,32160.0,317820.0,2.0,text,96
81.0,6471.0,340478.0,4.0,text,96
81.0,4320.0,364623.0,6.0,text,96
81.0,10186.0,384848.0,8.0,text,96
32.0,1126.0,394255.0,10.0,text,96
32.0,15526.0,470925.0,20.0,text,96
32.0,1162.0,473112.0,21.0,text,96
32.0,2323.0,571278.0,35.0,text,96
32.0,7396.0,673067.0,49.0,text,96
32.0,51988.0,948859.0,63.0,text,96
32.0,3705.0,1035092.0,77.0,text,96
32.0,19139.0,1137430.0,91.0,text,96
32.0,60154.0,1291974.0,105.0,text,96
32.0,11113.0,1391619.0,119.0,text,96
32.0,1112.0,1482871.0,133.0,text,96
32.0,5172.0,1569300.0,146.0,text,96
32.0,1777.0,1622605.0,161.0,text,96
32.0,4211.0,4220.0,0.0,text,97
32.0,9166.0,14401.0,1.0,text,97
81.0,30663.0,46080.0,2.0,text,97
81.0,26428.0,120197.0,4.0,text,97
32.0,1303.0,135203.0,6.0,text,97
32.0,9008.0,231776.0,16.0,text,97
32.0,1092.0,233879.0,17.0,text,97
32.0,8621.0,321130.0,31.0,text,97
32.0,1005.0,395489.0,45.0,text,97
32.0,2841.0,477396.0,59.0,text,97
32.0,8845.0,585773.0,73.0,text,97
32.0,544.0,686315.0,87.0,text,97
32.0,2756.0,778210.0,101.0,text,97
32.0,2972.0,877220.0,115.0,text,97
32.0,764.0,979046.0,129.0,text,97
32.0,1629.0,1070013.0,142.0,text,97
32.0,1940.0,1132124.0,157.0,text,97
32.0,3961.0,3963.0,0.0,text,98
32.0,18390.0,23364.0,1.0,text,98
81.0,63310.0,87681.0,2.0,text,98
32.0,3164.0,118425.0,4.0,text,98
32.0,19306.0,217589.0,14.0,text,98
32.0,1380.0,219976.0,15.0,text,98
32.0,2017.0,325116.0,29.0,text,98
32.0,1566.0,405518.0,43.0,text,98
32.0,1377.0,480238.0,57.0,text,98
32.0,1057.0,558063.0,71.0,text,98
32.0,977.0,634663.0,85.0,text,98
32.0,840.0,707066.0,99.0,text,98
32.0,977.0,788031.0,113.0,text,98
32.0,3127.0,870165.0,127.0,text,98
32.0,4624.0,955411.0,140.0,text,98
32.0,4424.0,1009770.0,155.0,text,98
32.0,4382.0,4386.0,0.0,text,99
32.0,19968.0,25357.0,1.0,text,99
81.0,41286.0,67646.0,2.0,text,99
32.0,2942.0,95382.0,4.0,text,99
32.0,14731.0,170080.0,14.0,text,99
32.0,1807.0,172891.0,15.0,text,99
32.0,2929.0,262088.0,29.0,text,99
32.0,725.0,335861.0,43.0,text,99
32.0,3424.0,412637.0,57.0,text,99
32.0,1941.0,492998.0,71.0,text,99
32.0,11897.0,596656.0,85.0,text,99
32.0,2547.0,680251.0,99.0,text,99
32.0,3725.0,765079.0,113.0,text,99
32.0,2508.0,853730.0,127.0,text,99
32.0,784.0,940744.0,140.0,text,99
32.0,4121.0,997895.0,155.0,text,99
32.0,13516.0,13542.0,0.0,text,100
32.0,12123.0,26701.0,1.0,text,100
81.0,63517.0,91238.0,2.0,text,100
32.0,2845.0,126954.0,4.0,text,100
32.0,1626.0,174004.0,14.0,text,100
32.0,1124.0,176147.0,15.0,text,100
32.0,2.0,219399.0,29.0,text,100
32.0,177.0,252049.0,43.0,text,100
32.0,339.0,291411.0,57.0,text,100
32.0,4624.0,331367.0,71.0,text,100
32.0,195.0,371902.0,85.0,text,100
32.0,65.0,402621.0,99.0,text,100
32.0,220.0,432917.0,113.0,text,100
32.0,1696.0,462292.0,127.0,text,100
32.0,301.0,488452.0,140.0,text,100
32.0,1887.0,520900.0,155.0,text,100
32.0,5656.0,5659.0,0.0,text,101
32.0,17821.0,24495.0,1.0,text,101
81.0,46126.0,71635.0,2.0,text,101
81.0,16718.0,109870.0,4.0,text,101
32.0,4393.0,128512.0,6.0,text,101
32.0,6378.0,203766.0,16.0,text,101
32.0,2008.0,206819.0,17.0,text,101
32.0,3519.0,290580.0,31.0,text,101
32.0,4064.0,372632.0,45.0,text,101
32.0,2653.0,462096.0,59.0,text,101
32.0,683.0,539643.0,73.0,text,101
32.0,1118.0,624761.0,87.0,text,101
32.0,1278.0,718239.0,101.0,text,101
32.0,801.0,809239.0,115.0,text,101
32.0,2014.0,907797.0,129.0,text,101
32.0,310.0,1005045.0,142.0,text,101
32.0,3531.0,1076798.0,157.0,text,101
32.0,2858.0,2861.0,0.0,text,102
32.0,12823.0,16694.0,1.0,text,102
81.0,33651.0,51351.0,2.0,text,102
32.0,2517.0,82307.0,4.0,text,102
32.0,6453.0,157910.0,14.0,text,102
32.0,990.0,159907.0,15.0,text,102
32.0,1370.0,231747.0,29.0,text,102
32.0,2815.0,2822.0,0.0,text,103
32.0,1477.0,5308.0,1.0,text,103
81.0,71079.0,77390.0,2.0,text,103
32.0,2171.0,91294.0,4.0,text,103
32.0,13304.0,162199.0,14.0,text,103
32.0,2707.0,165917.0,15.0,text,103
32.0,1610.0,237683.0,29.0,text,103
32.0,187.0,297649.0,43.0,text,103
32.0,1066.0,347473.0,57.0,text,103
32.0,234.0,397201.0,71.0,text,103
32.0,1308.0,440487.0,85.0,text,103
32.0,918.0,486355.0,99.0,text,103
32.0,1213.0,528572.0,113.0,text,103
32.0,1137.0,579923.0,127.0,text,103
32.0,1467.0,625659.0,140.0,text,103
32.0,1411.0,687268.0,155.0,text,103
32.0,213608.0,213614.0,0.0,text,104
32.0,23543.0,238195.0,1.0,text,104
81.0,38838.0,278062.0,2.0,text,104
32.0,39035.0,39039.0,0.0,text,105
32.0,12557.0,52604.0,1.0,text,105
81.0,29444.0,83056.0,2.0,text,105
81.0,14609.0,123193.0,4.0,text,105
32.0,4929.0,146830.0,6.0,text,105
32.0,10692.0,220960.0,16.0,text,105
32.0,3562.0,225528.0,17.0,text,105
32.0,3226.0,317656.0,31.0,text,105
32.0,1428.0,408489.0,45.0,text,105
32.0,2943.0,492154.0,59.0,text,105
32.0,1412.0,569952.0,73.0,text,105
32.0,2927.0,651961.0,87.0,text,105
32.0,953.0,728877.0,101.0,text,105
32.0,1856.0,813353.0,115.0,text,105
32.0,845.0,896489.0,129.0,text,105
32.0,3978.0,984965.0,142.0,text,105
32.0,1691.0,1045198.0,157.0,text,105
32.0,3577.0,3582.0,0.0,text,106
32.0,14199.0,18788.0,1.0,text,106
81.0,32870.0,52668.0,2.0,text,106
32.0,3055.0,77021.0,4.0,text,106
32.0,7653.0,145332.0,14.0,text,106
32.0,5490.0,151828.0,15.0,text,106
32.0,2229.0,202110.0,29.0,text,106
32.0,1622.0,247612.0,43.0,text,106
32.0,934.0,289452.0,57.0,text,106
32.0,972.0,349109.0,71.0,text,106
32.0,835.0,407333.0,85.0,text,106
32.0,858.0,459540.0,99.0,text,106
32.0,1154.0,504870.0,113.0,text,106
32.0,740.0,559852.0,127.0,text,106
32.0,1586.0,606372.0,140.0,text,106
32.0,1042.0,661917.0,155.0,text,106
32.0,2515.0,2526.0,0.0,text,107
32.0,34555.0,38098.0,1.0,text,107
81.0,48208.0,87328.0,2.0,text,107
32.0,5605.0,116548.0,4.0,text,107
32.0,13904.0,190676.0,14.0,text,107
32.0,1256.0,192950.0,15.0,text,107
32.0,2329.0,246384.0,29.0,text,107
32.0,1459.0,300004.0,43.0,text,107
32.0,1356.0,349387.0,57.0,text,107
32.0,7071.0,409556.0,71.0,text,107
32.0,957.0,464072.0,85.0,text,107
32.0,902.0,514043.0,99.0,text,107
32.0,1318.0,581938.0,113.0,text,107
32.0,964.0,636556.0,127.0,text,107
32.0,1254.0,689162.0,140.0,text,107
32.0,870.0,755464.0,155.0,text,107
32.0,14985.0,14996.0,0.0,text,108
32.0,137393.0,153402.0,1.0,text,108
81.0,182003.0,336432.0,2.0,text,108
81.0,21237.0,439838.0,4.0,text,108
32.0,12591.0,460925.0,6.0,text,108
32.0,21091.0,583912.0,16.0,text,108
32.0,3702.0,588620.0,17.0,text,108
32.0,3490.0,701237.0,31.0,text,108
32.0,2351.0,801717.0,45.0,text,108
32.0,1763.0,910322.0,59.0,text,108
32.0,14393.0,1024008.0,73.0,text,108
32.0,2040.0,1123922.0,87.0,text,108
32.0,1994.0,1233107.0,101.0,text,108
32.0,4592.0,1332597.0,115.0,text,108
32.0,1879.0,1428688.0,129.0,text,108
32.0,5528.0,1541368.0,142.0,text,108
32.0,6719.0,1636144.0,157.0,text,108
32.0,1953.0,1958.0,0.0,text,109
32.0,12802.0,15790.0,1.0,text,109
81.0,17104.0,33910.0,2.0,text,109
32.0,1621.0,51948.0,4.0,text,109
32.0,5362.0,109805.0,14.0,text,109
32.0,851.0,111661.0,15.0,text,109
32.0,1770.0,182367.0,29.0,text,109
32.0,1001.0,245823.0,43.0,text,109
32.0,1169.0,314584.0,57.0,text,109
32.0,955.0,382093.0,71.0,text,109
32.0,279.0,451567.0,85.0,text,109
32.0,914.0,524128.0,99.0,text,109
32.0,856.0,1615779.0,113.0,text,109
32.0,1701.0,1697056.0,127.0,text,109
32.0,3150.0,1777698.0,140.0,text,109
32.0,1493.0,1817674.0,155.0,text,109
32.0,6799.0,6814.0,0.0,text,110
32.0,31795.0,39638.0,1.0,text,110
81.0,206066.0,246752.0,2.0,text,110
81.0,34602.0,325974.0,4.0,text,110
32.0,2077.0,346119.0,6.0,text,110
32.0,13657.0,416333.0,16.0,text,110
32.0,1791.0,419136.0,17.0,text,110
32.0,3375.0,501174.0,31.0,text,110
32.0,1033.0,574950.0,45.0,text,110
32.0,1659.0,642209.0,59.0,text,110
32.0,1089.0,716093.0,73.0,text,110
32.0,898.0,791181.0,87.0,text,110
32.0,718.0,872515.0,101.0,text,110
32.0,797.0,947305.0,115.0,text,110
32.0,1021.0,1029075.0,129.0,text,110
32.0,1620.0,1107794.0,142.0,text,110
32.0,1620.0,1168106.0,157.0,text,110
32.0,6932.0,6947.0,0.0,text,111
32.0,19794.0,27753.0,1.0,text,111
81.0,42019.0,70798.0,2.0,text,111
32.0,3576.0,106616.0,4.0,text,111
32.0,12605.0,186956.0,14.0,text,111
32.0,1573.0,189546.0,15.0,text,111
32.0,2750.0,285289.0,29.0,text,111
32.0,1837.0,351123.0,43.0,text,111
32.0,997.0,415317.0,57.0,text,111
32.0,876.0,480474.0,71.0,text,111
32.0,920.0,534439.0,85.0,text,111
32.0,789.0,600026.0,99.0,text,111
32.0,870.0,670224.0,113.0,text,111
32.0,803.0,750447.0,127.0,text,111
32.0,1403.0,824937.0,140.0,text,111
32.0,15932.0,948306.0,155.0,text,111
32.0,5994.0,6010.0,0.0,text,112
32.0,15405.0,22438.0,1.0,text,112
81.0,45926.0,69395.0,2.0,text,112
32.0,4116.0,106914.0,4.0,text,112
32.0,7808.0,173680.0,14.0,text,112
32.0,2790.0,177483.0,15.0,text,112
32.0,3637.0,254951.0,29.0,text,112
32.0,2077.0,330395.0,43.0,text,112
32.0,3894.0,407717.0,57.0,text,112
32.0,3184.0,485150.0,71.0,text,112
32.0,1115.0,563132.0,85.0,text,112
32.0,1901.0,647700.0,99.0,text,112
32.0,1272.0,735645.0,113.0,text,112
32.0,1090.0,819381.0,127.0,text,112
32.0,1320.0,908616.0,140.0,text,112
32.0,3986.0,964497.0,155.0,text,112
32.0,3373.0,3376.0,0.0,text,113
32.0,15275.0,19681.0,1.0,text,113
81.0,19098.0,39799.0,2.0,text,113
81.0,14749.0,79053.0,4.0,text,113
32.0,2607.0,97419.0,6.0,text,113
32.0,7268.0,158988.0,16.0,text,113
32.0,909.0,160907.0,17.0,text,113
32.0,2166.0,243933.0,31.0,text,113
32.0,903.0,319537.0,45.0,text,113
32.0,1280.0,398318.0,59.0,text,113
32.0,1500.0,476416.0,73.0,text,113
32.0,900.0,563663.0,87.0,text,113
32.0,1189.0,652063.0,101.0,text,113
32.0,1039.0,741821.0,115.0,text,113
32.0,2445.0,844842.0,129.0,text,113
32.0,8186.0,942922.0,142.0,text,113
32.0,2783.0,1004189.0,157.0,text,113
