block_idx,color_cue,condition,correct,cue_present,draw_trajectory,goes_in,good_cue,hole,key_press,kind,layout,num_bounces,response,rt,score,show_feedback,time_elapsed,trial,trial_index,trial_type,trials_completed,wall_cue,pid
2.0,background,22.0,True,True,True,True,True,easy_7,,easy,0_1.4,1.0,yes,1235.0,9.0,False,276570.0,11.0,42.0,ball,32.0,False,30
2.0,background,22.0,True,False,True,False,True,easy_12,,easy,300_1.4,1.0,no,554.0,10.0,False,278916.0,12.0,43.0,ball,33.0,False,30
2.0,background,22.0,True,True,True,True,True,easy_2,,easy,0_1.4,1.0,yes,626.0,11.0,False,281211.0,13.0,44.0,ball,34.0,False,30
3.0,background,22.0,False,True,True,True,True,standard_7,,standard,0_2.2,2.0,no,3219.0,0.0,False,291230.0,1.0,46.0,ball,35.0,False,30
3.0,background,22.0,True,True,True,False,True,control_1,,control,control,0.0,no,907.0,1.0,False,294041.0,2.0,47.0,ball,36.0,False,30
3.0,background,22.0,False,False,True,True,True,standard_23,,standard,0_2.2,2.0,no,783.0,1.0,False,296548.0,3.0,48.0,ball,37.0,False,30
3.0,background,22.0,True,True,True,False,True,easy_4,,easy,300_1.4,1.0,no,548.0,2.0,False,298854.0,4.0,49.0,ball,38.0,False,30
3.0,background,22.0,True,False,True,True,True,standard_22,,standard,0_2.2,1.0,yes,967.0,3.0,False,301684.0,5.0,50.0,ball,39.0,False,30
3.0,background,22.0,True,True,True,True,True,easy_10,,easy,0_1.4,1.0,yes,1327.0,4.0,False,304739.0,6.0,51.0,ball,40.0,False,30
3.0,background,22.0,False,False,True,True,True,easy_6,,easy,0_1.4,1.0,no,756.0,4.0,False,307213.0,7.0,52.0,ball,41.0,False,30
3.0,background,22.0,False,True,True,False,True,easy_1,,easy,300_1.4,1.0,yes,921.0,4.0,False,310018.0,8.0,53.0,ball,42.0,False,30
3.0,background,22.0,True,False,True,False,True,easy_13,,easy,300_1.4,1.0,no,1027.0,5.0,False,312997.0,9.0,54.0,ball,43.0,False,30
3.0,background,22.0,False,True,True,False,True,standard_20,,standard,200_2.2,1.0,yes,805.0,5.0,False,315685.0,10.0,55.0,ball,44.0,False,30
3.0,background,22.0,True,False,True,False,True,standard_1,,standard,200_2.2,2.0,no,568.0,6.0,False,317998.0,11.0,56.0,ball,45.0,False,30
3.0,background,22.0,True,False,True,False,True,easy_0,,easy,300_1.4,1.0,no,2822.0,7.0,False,322686.0,12.0,57.0,ball,46.0,False,30
3.0,background,22.0,True,True,True,False,True,standard_4,,standard,200_2.2,1.0,no,486.0,8.0,False,324933.0,13.0,58.0,ball,47.0,False,30
4.0,background,22.0,True,True,True,False,True,standard_21,,standard,200_2.2,2.0,no,778.0,1.0,False,330381.0,1.0,60.0,ball,48.0,False,30
4.0,background,22.0,True,True,True,True,True,standard_6,,standard,0_2.2,1.0,yes,751.0,2.0,False,332885.0,2.0,61.0,ball,49.0,False,30
4.0,background,22.0,False,True,True,False,True,standard_0,,standard,200_2.2,1.0,yes,632.0,2.0,False,335322.0,3.0,62.0,ball,50.0,False,30
4.0,background,22.0,False,False,True,True,True,standard_15,,standard,0_2.2,2.0,no,735.0,2.0,False,337797.0,4.0,63.0,ball,51.0,False,30
4.0,background,22.0,True,False,True,False,True,standard_12,,standard,200_2.2,1.0,no,616.0,3.0,False,340110.0,5.0,64.0,ball,52.0,False,30
4.0,background,22.0,True,False,True,False,True,standard_9,,standard,200_2.2,2.0,no,538.0,4.0,False,342366.0,6.0,65.0,ball,53.0,False,30
4.0,background,22.0,False,True,True,False,True,easy_8,,easy,300_1.4,1.0,yes,715.0,4.0,False,344807.0,7.0,66.0,ball,54.0,False,30
4.0,background,22.0,True,False,True,True,True,easy_2,,easy,0_1.4,1.0,yes,595.0,5.0,False,347112.0,8.0,67.0,ball,55.0,False,30
4.0,background,22.0,True,False,True,True,True,easy_3,,easy,0_1.4,1.0,yes,862.0,6.0,False,349727.0,9.0,68.0,ball,56.0,False,30
4.0,background,22.0,False,False,True,True,True,standard_10,,standard,0_2.2,1.0,no,2041.0,6.0,False,353506.0,10.0,69.0,ball,57.0,False,30
4.0,background,22.0,False,True,True,True,True,standard_18,,standard,0_2.2,1.0,no,1004.0,6.0,False,356284.0,11.0,70.0,ball,58.0,False,30
4.0,background,22.0,False,False,True,True,True,standard_3,,standard,0_2.2,2.0,no,1320.0,6.0,False,359296.0,12.0,71.0,ball,59.0,False,30
4.0,background,22.0,True,True,True,False,True,control_5,,control,control,0.0,no,737.0,7.0,False,362139.0,13.0,72.0,ball,60.0,False,30
5.0,background,22.0,True,False,True,True,True,standard_19,,standard,0_2.2,2.0,yes,781.0,1.0,False,367201.0,1.0,74.0,ball,61.0,False,30
5.0,background,22.0,True,True,True,False,True,standard_17,,standard,200_2.2,2.0,no,721.0,2.0,False,369871.0,2.0,75.0,ball,62.0,False,30
5.0,background,22.0,True,True,True,True,True,standard_22,,standard,0_2.2,1.0,yes,735.0,3.0,False,372349.0,3.0,76.0,ball,63.0,False,30
5.0,background,22.0,True,True,True,True,True,control_4,,control,control,0.0,yes,630.0,4.0,False,374708.0,4.0,77.0,ball,64.0,False,30
5.0,background,22.0,True,False,True,False,True,standard_16,,standard,200_2.2,1.0,no,625.0,5.0,False,377298.0,5.0,78.0,ball,65.0,False,30
5.0,background,22.0,True,True,True,False,True,standard_1,,standard,200_2.2,2.0,no,665.0,6.0,False,379764.0,6.0,79.0,ball,66.0,False,30
5.0,background,22.0,False,True,True,True,True,standard_2,,standard,0_2.2,1.0,no,1490.0,6.0,False,384382.0,7.0,80.0,ball,67.0,False,30
5.0,background,22.0,True,False,True,False,True,standard_5,,standard,200_2.2,2.0,no,469.0,7.0,False,386595.0,8.0,81.0,ball,68.0,False,30
5.0,background,22.0,True,False,True,False,True,standard_8,,standard,200_2.2,1.0,no,1363.0,8.0,False,389825.0,9.0,82.0,ball,69.0,False,30
5.0,background,22.0,True,False,True,False,True,standard_13,,standard,200_2.2,2.0,no,830.0,9.0,False,392759.0,10.0,83.0,ball,70.0,False,30
5.0,background,22.0,True,True,True,True,True,standard_14,,standard,0_2.2,1.0,yes,1966.0,10.0,False,396798.0,11.0,84.0,ball,71.0,False,30
5.0,background,22.0,True,False,True,False,True,standard_20,,standard,200_2.2,1.0,no,851.0,11.0,False,400130.0,12.0,85.0,ball,72.0,False,30
5.0,background,22.0,True,True,True,True,True,standard_11,,standard,0_2.2,2.0,yes,985.0,12.0,False,403120.0,13.0,86.0,ball,73.0,False,30
6.0,background,22.0,False,False,True,True,True,standard_18,,standard,0_2.2,1.0,no,1690.0,0.0,False,409504.0,1.0,88.0,ball,74.0,False,30
6.0,background,22.0,False,False,True,True,True,standard_7,,standard,0_2.2,2.0,no,1675.0,0.0,False,413020.0,2.0,89.0,ball,75.0,False,30
6.0,background,22.0,False,True,True,True,True,standard_23,,standard,0_2.2,2.0,no,1998.0,0.0,False,417203.0,3.0,90.0,ball,76.0,False,30
6.0,background,22.0,False,True,True,True,True,standard_3,,standard,0_2.2,2.0,no,887.0,0.0,False,420367.0,4.0,91.0,ball,77.0,False,30
6.0,background,22.0,False,True,True,True,True,hard_2,,hard,0_3.2,2.0,no,841.0,0.0,False,423148.0,5.0,92.0,ball,78.0,False,30
6.0,background,22.0,True,True,True,True,True,control_2,,control,control,0.0,yes,738.0,1.0,False,425794.0,6.0,93.0,ball,79.0,False,30
6.0,background,22.0,False,False,True,True,True,hard_3,,hard,0_3.2,2.0,no,574.0,1.0,False,428465.0,7.0,94.0,ball,80.0,False,30
6.0,background,22.0,True,True,True,False,True,standard_12,,standard,200_2.2,1.0,no,1470.0,2.0,False,431885.0,8.0,95.0,ball,81.0,False,30
6.0,background,22.0,True,True,True,False,True,hard_4,,hard,100_3.2,2.0,no,565.0,3.0,False,434295.0,9.0,96.0,ball,82.0,False,30
6.0,background,22.0,True,True,True,False,True,standard_9,,standard,200_2.2,2.0,no,713.0,4.0,False,436997.0,10.0,97.0,ball,83.0,False,30
6.0,background,22.0,True,True,True,True,True,standard_10,,standard,0_2.2,1.0,yes,1020.0,5.0,False,439917.0,11.0,98.0,ball,84.0,False,30
6.0,background,22.0,False,False,True,True,True,standard_6,,standard,0_2.2,1.0,no,677.0,5.0,False,442584.0,12.0,99.0,ball,85.0,False,30
6.0,background,22.0,True,False,True,False,True,standard_4,,standard,200_2.2,1.0,no,2085.0,6.0,False,447482.0,13.0,100.0,ball,86.0,False,30
7.0,background,22.0,False,True,True,False,True,hard_13,,hard,100_3.2,2.0,yes,2131.0,0.0,False,454203.0,1.0,102.0,ball,87.0,False,30
7.0,background,22.0,False,False,True,False,True,standard_0,,standard,200_2.2,1.0,yes,1552.0,0.0,False,457698.0,2.0,103.0,ball,88.0,False,30
7.0,background,22.0,True,True,True,True,True,control_0,,control,control,0.0,yes,1379.0,1.0,False,490028.0,3.0,104.0,ball,89.0,False,30
7.0,background,22.0,False,False,True,True,True,standard_11,,standard,0_2.2,2.0,no,2566.0,1.0,False,494413.0,4.0,105.0,ball,90.0,False,30
7.0,background,22.0,False,True,True,True,True,hard_14,,hard,0_3.2,2.0,no,1149.0,1.0,False,497395.0,5.0,106.0,ball,91.0,False,30
7.0,background,22.0,False,False,True,True,True,hard_6,,hard,0_3.2,2.0,no,1425.0,1.0,False,500600.0,6.0,107.0,ball,92.0,False,30
7.0,background,22.0,True,False,True,False,True,standard_21,,standard,200_2.2,2.0,no,818.0,2.0,False,503168.0,7.0,108.0,ball,93.0,False,30
7.0,background,22.0,True,False,True,False,True,hard_8,,hard,100_3.2,2.0,no,547.0,3.0,False,505500.0,8.0,109.0,ball,94.0,False,30
7.0,background,22.0,False,False,True,True,True,hard_11,,hard,0_3.2,2.0,no,530.0,3.0,False,507885.0,9.0,110.0,ball,95.0,False,30
7.0,background,22.0,False,True,True,True,True,standard_15,,standard,0_2.2,2.0,no,696.0,3.0,False,510407.0,10.0,111.0,ball,96.0,False,30
7.0,background,22.0,True,True,True,False,True,standard_16,,standard,200_2.2,1.0,no,597.0,4.0,False,512743.0,11.0,112.0,ball,97.0,False,30
7.0,background,22.0,True,True,True,False,True,hard_9,,hard,100_3.2,2.0,no,604.0,5.0,False,515229.0,12.0,113.0,ball,98.0,False,30
7.0,background,22.0,True,True,True,False,True,standard_13,,standard,200_2.2,2.0,no,827.0,6.0,False,517774.0,13.0,114.0,ball,99.0,False,30
8.0,background,22.0,False,True,True,True,True,hard_3,,hard,0_3.2,2.0,no,2565.0,0.0,False,526482.0,1.0,116.0,ball,100.0,False,30
8.0,background,22.0,False,False,True,True,True,standard_2,,standard,0_2.2,1.0,no,1541.0,0.0,False,529657.0,2.0,117.0,ball,101.0,False,30
8.0,background,22.0,True,True,True,False,True,hard_0,,hard,100_3.2,2.0,no,976.0,1.0,False,532451.0,3.0,118.0,ball,102.0,False,30
8.0,background,22.0,True,True,True,False,True,standard_5,,standard,200_2.2,2.0,no,1836.0,2.0,False,535981.0,4.0,119.0,ball,103.0,False,30
8.0,background,22.0,True,False,True,False,True,hard_1,,hard,100_3.2,2.0,no,644.0,3.0,False,538386.0,5.0,120.0,ball,104.0,False,30
8.0,background,22.0,True,False,True,False,True,hard_5,,hard,100_3.2,2.0,no,960.0,4.0,False,541518.0,6.0,121.0,ball,105.0,False,30
8.0,background,22.0,False,True,True,True,True,hard_7,,hard,0_3.2,2.0,no,690.0,4.0,False,543948.0,7.0,122.0,ball,106.0,False,30
8.0,background,22.0,True,True,True,False,True,control_7,,control,control,0.0,no,852.0,5.0,False,546602.0,8.0,123.0,ball,107.0,False,30
8.0,background,22.0,False,False,True,True,True,hard_2,,hard,0_3.2,2.0,no,764.0,5.0,False,549166.0,9.0,124.0,ball,108.0,False,30
8.0,background,22.0,True,True,True,False,True,hard_12,,hard,100_3.2,2.0,no,724.0,6.0,False,551798.0,10.0,125.0,ball,109.0,False,30
8.0,background,22.0,True,False,True,False,True,hard_4,,hard,100_3.2,2.0,no,735.0,7.0,False,554316.0,11.0,126.0,ball,110.0,False,30
8.0,background,22.0,False,False,True,True,True,hard_10,,hard,0_3.2,2.0,no,653.0,7.0,False,556680.0,12.0,127.0,ball,111.0,False,30
8.0,background,22.0,True,False,True,True,True,standard_14,,standard,0_2.2,1.0,yes,880.0,8.0,False,559353.0,13.0,128.0,ball,112.0,False,30
9.0,background,22.0,True,True,True,False,True,hard_5,,hard,100_3.2,2.0,no,757.0,1.0,False,564502.0,1.0,130.0,ball,113.0,False,30
9.0,background,22.0,True,False,True,False,True,hard_13,,hard,100_3.2,2.0,no,531.0,2.0,False,566748.0,2.0,131.0,ball,114.0,False,30
9.0,background,22.0,True,True,True,False,True,hard_1,,hard,100_3.2,2.0,no,447.0,3.0,False,569007.0,3.0,132.0,ball,115.0,False,30
9.0,background,22.0,True,True,True,False,True,hard_8,,hard,100_3.2,2.0,no,731.0,4.0,False,571488.0,4.0,133.0,ball,116.0,False,30
9.0,background,22.0,True,False,True,False,True,hard_12,,hard,100_3.2,2.0,no,677.0,5.0,False,573944.0,5.0,134.0,ball,117.0,False,30
9.0,background,22.0,True,False,True,False,True,hard_9,,hard,100_3.2,2.0,no,752.0,6.0,False,576467.0,6.0,135.0,ball,118.0,False,30
9.0,background,22.0,False,True,True,True,True,hard_10,,hard,0_3.2,2.0,no,1457.0,6.0,False,579979.0,7.0,136.0,ball,119.0,False,30
9.0,background,22.0,False,False,True,True,True,hard_7,,hard,0_3.2,2.0,no,617.0,6.0,False,582320.0,8.0,137.0,ball,120.0,False,30
9.0,background,22.0,True,True,True,True,True,hard_6,,hard,0_3.2,2.0,yes,1255.0,7.0,False,585421.0,9.0,138.0,ball,121.0,False,30
9.0,background,22.0,True,False,True,False,True,hard_0,,hard,100_3.2,2.0,no,665.0,8.0,False,587860.0,10.0,139.0,ball,122.0,False,30
9.0,background,22.0,False,False,True,True,True,hard_14,,hard,0_3.2,2.0,no,892.0,8.0,False,590499.0,11.0,140.0,ball,123.0,False,30
9.0,background,22.0,True,True,True,True,True,hard_11,,hard,0_3.2,2.0,yes,1085.0,9.0,False,593300.0,12.0,141.0,ball,124.0,False,30
10.0,background,22.0,True,True,True,False,True,critical_6,,critical,100_3.2,2.0,no,888.0,1.0,False,598610.0,1.0,143.0,ball,125.0,False,30
10.0,background,22.0,False,True,True,True,True,critical_7,,critical,0_3.2,2.0,no,1848.0,1.0,False,602251.0,2.0,144.0,ball,126.0,False,30
10.0,background,22.0,True,True,True,False,True,critical_0,,critical,100_3.2,2.0,no,698.0,2.0,False,604671.0,3.0,145.0,ball,127.0,False,30
10.0,background,22.0,False,True,True,True,True,critical_1,,critical,0_3.2,2.0,no,567.0,2.0,False,606993.0,4.0,146.0,ball,128.0,False,30
10.0,background,22.0,True,True,True,False,False,critical_2,,critical,100_3.2,2.0,no,987.0,3.0,False,609743.0,5.0,147.0,ball,129.0,False,30
10.0,background,22.0,False,True,True,False,True,filler_1,,filler,200_2.2,2.0,yes,846.0,3.0,False,612361.0,6.0,148.0,ball,130.0,False,30
10.0,background,22.0,False,True,True,False,True,filler_0,,filler,200_2.2,1.0,yes,597.0,3.0,False,614709.0,7.0,149.0,ball,131.0,False,30
10.0,background,22.0,False,True,True,True,False,critical_3,,critical,0_3.2,2.0,no,738.0,3.0,False,617191.0,8.0,150.0,ball,132.0,False,30
10.0,background,22.0,True,True,True,True,True,filler_2,,filler,0_2.2,1.0,yes,817.0,4.0,False,619841.0,9.0,151.0,ball,133.0,False,30
10.0,background,22.0,False,True,True,False,True,filler_4,,filler,200_2.2,1.0,yes,920.0,4.0,False,622624.0,10.0,152.0,ball,134.0,False,30
10.0,background,22.0,True,True,True,False,False,critical_4,,critical,100_3.2,2.0,no,683.0,5.0,False,625336.0,11.0,153.0,ball,135.0,False,30
10.0,background,22.0,True,True,True,True,True,filler_3,,filler,0_2.2,2.0,yes,817.0,6.0,False,627849.0,12.0,154.0,ball,136.0,False,30
10.0,background,22.0,False,True,True,False,True,filler_5,,filler,200_2.2,2.0,yes,473.0,6.0,False,630028.0,13.0,155.0,ball,137.0,False,30
10.0,background,22.0,False,True,True,True,False,critical_5,,critical,0_3.2,2.0,no,548.0,6.0,False,632317.0,14.0,156.0,ball,138.0,False,30
0.0,False,5.0,True,True,True,True,True,instruct_2,,instruct,0_1.6,1.0,yes,1578.0,1.0,True,86158.0,1.0,5.0,ball,1.0,False,31
0.0,False,5.0,True,True,True,True,True,instruct_3,,instruct,0_1.6,2.0,yes,1068.0,2.0,True,91957.0,2.0,6.0,ball,2.0,False,31
0.0,False,5.0,False,True,True,False,True,instruct_0,,instruct,300_1.6,1.0,yes,1741.0,2.0,True,97899.0,3.0,7.0,ball,3.0,False,31
0.0,False,5.0,True,True,True,False,True,instruct_5,,instruct,300_1.6,2.0,no,710.0,3.0,True,103195.0,4.0,8.0,ball,4.0,False,31
0.0,False,5.0,True,True,True,False,True,instruct_4,,instruct,300_1.6,1.0,no,597.0,4.0,True,107714.0,5.0,9.0,ball,5.0,False,31
0.0,False,5.0,False,True,True,False,True,instruct_1,,instruct,300_1.6,2.0,yes,1165.0,4.0,True,113353.0,6.0,10.0,ball,6.0,False,31
0.0,False,5.0,True,True,True,True,True,instruct_6,,instruct,0_1.6,1.0,yes,917.0,5.0,True,118218.0,7.0,11.0,ball,7.0,False,31
0.0,False,5.0,True,True,True,True,True,instruct_7,,instruct,0_1.6,2.0,yes,565.0,6.0,True,122747.0,8.0,12.0,ball,8.0,False,31
1.0,background,5.0,True,False,True,True,True,easy_14,,easy,0_1.4,1.0,yes,653.0,1.0,True,139008.0,1.0,16.0,ball,9.0,False,31
1.0,background,5.0,True,True,True,False,True,easy_0,,easy,300_1.4,1.0,no,629.0,2.0,True,143520.0,2.0,17.0,ball,10.0,False,31
1.0,background,5.0,True,False,True,True,True,easy_2,,easy,0_1.4,1.0,yes,532.0,3.0,True,148290.0,3.0,18.0,ball,11.0,False,31
1.0,background,5.0,False,False,True,False,True,easy_8,,easy,300_1.4,1.0,yes,1005.0,3.0,True,153622.0,4.0,19.0,ball,12.0,False,31
1.0,background,5.0,True,True,True,True,True,easy_10,,easy,0_1.4,1.0,yes,902.0,4.0,True,158321.0,5.0,20.0,ball,13.0,False,31
1.0,background,5.0,False,False,True,True,True,easy_6,,easy,0_1.4,1.0,no,1093.0,4.0,True,163167.0,6.0,21.0,ball,14.0,False,31
1.0,background,5.0,False,True,True,False,True,easy_1,,easy,300_1.4,1.0,yes,1325.0,4.0,True,168286.0,7.0,22.0,ball,15.0,False,31
1.0,background,5.0,True,False,True,True,True,easy_11,,easy,0_1.4,1.0,yes,657.0,5.0,True,172685.0,8.0,23.0,ball,16.0,False,31
1.0,background,5.0,True,True,True,False,True,control_7,,control,control,0.0,no,666.0,6.0,True,176360.0,9.0,24.0,ball,17.0,False,31
1.0,background,5.0,True,True,True,False,True,easy_5,,easy,300_1.4,1.0,no,838.0,7.0,True,180900.0,10.0,25.0,ball,18.0,False,31
1.0,background,5.0,True,False,True,True,True,easy_7,,easy,0_1.4,1.0,yes,966.0,8.0,True,185828.0,11.0,26.0,ball,19.0,False,31
1.0,background,5.0,False,True,True,False,True,easy_13,,easy,300_1.4,1.0,yes,1284.0,8.0,True,190828.0,12.0,27.0,ball,20.0,False,31
1.0,background,5.0,False,True,True,False,True,easy_12,,easy,300_1.4,1.0,yes,1084.0,8.0,True,195715.0,13.0,28.0,ball,21.0,False,31
2.0,background,5.0,True,False,True,True,True,standard_10,,standard,0_2.2,1.0,yes,765.0,1.0,True,204259.0,1.0,30.0,ball,22.0,False,31
2.0,background,5.0,True,False,True,True,True,easy_10,,easy,0_1.4,1.0,yes,789.0,2.0,True,208802.0,2.0,31.0,ball,23.0,False,31
2.0,background,5.0,False,True,True,False,True,easy_9,,easy,300_1.4,1.0,yes,837.0,2.0,True,213377.0,3.0,32.0,ball,24.0,False,31
2.0,background,5.0,True,True,True,True,True,standard_2,,standard,0_2.2,1.0,yes,637.0,3.0,True,219786.0,4.0,33.0,ball,25.0,False,31
2.0,background,5.0,False,False,True,False,True,easy_4,,easy,300_1.4,1.0,yes,870.0,3.0,True,224705.0,5.0,34.0,ball,26.0,False,31
2.0,background,5.0,True,False,True,False,True,easy_13,,easy,300_1.4,1.0,no,869.0,4.0,True,229401.0,6.0,35.0,ball,27.0,False,31
2.0,background,5.0,True,True,True,False,True,easy_8,,easy,300_1.4,1.0,no,1012.0,5.0,True,234321.0,7.0,36.0,ball,28.0,False,31
2.0,background,5.0,False,False,True,False,True,easy_12,,easy,300_1.4,1.0,yes,3350.0,5.0,True,241478.0,8.0,37.0,ball,29.0,False,31
2.0,background,5.0,True,True,True,True,True,control_6,,control,control,0.0,yes,1293.0,6.0,True,246555.0,9.0,38.0,ball,30.0,False,31
2.0,background,5.0,False,True,True,True,True,easy_3,,easy,0_1.4,1.0,no,1542.0,6.0,True,252116.0,10.0,39.0,ball,31.0,False,31
2.0,background,5.0,True,True,True,True,True,easy_14,,easy,0_1.4,1.0,yes,886.0,7.0,True,256759.0,11.0,40.0,ball,32.0,False,31
2.0,background,5.0,True,True,True,True,True,easy_6,,easy,0_1.4,1.0,yes,1085.0,8.0,True,261527.0,12.0,41.0,ball,33.0,False,31
2.0,background,5.0,False,True,True,False,True,standard_8,,standard,200_2.2,1.0,yes,1258.0,8.0,True,267582.0,13.0,42.0,ball,34.0,False,31
3.0,background,5.0,True,False,True,True,True,standard_14,,standard,0_2.2,1.0,yes,549.0,1.0,True,275311.0,1.0,44.0,ball,35.0,False,31
3.0,background,5.0,True,True,True,False,True,standard_0,,standard,200_2.2,1.0,no,854.0,2.0,True,280726.0,2.0,45.0,ball,36.0,False,31
3.0,background,5.0,True,True,True,True,True,easy_11,,easy,0_1.4,1.0,yes,644.0,3.0,True,285092.0,3.0,46.0,ball,37.0,False,31
3.0,background,5.0,True,True,True,False,True,control_1,,control,control,0.0,no,1069.0,4.0,True,288992.0,4.0,47.0,ball,38.0,False,31
3.0,background,5.0,True,False,True,False,True,easy_0,,easy,300_1.4,1.0,no,605.0,5.0,True,293276.0,5.0,48.0,ball,39.0,False,31
3.0,background,5.0,False,False,True,False,True,easy_1,,easy,300_1.4,1.0,yes,846.0,5.0,True,297878.0,6.0,49.0,ball,40.0,False,31
3.0,background,5.0,False,False,True,True,True,standard_6,,standard,0_2.2,1.0,no,1821.0,5.0,True,304219.0,7.0,50.0,ball,41.0,False,31
3.0,background,5.0,True,False,True,False,True,easy_5,,easy,300_1.4,1.0,no,726.0,6.0,True,308467.0,8.0,51.0,ball,42.0,False,31
3.0,background,5.0,True,False,True,False,True,standard_16,,standard,200_2.2,1.0,no,661.0,7.0,True,313755.0,9.0,52.0,ball,43.0,False,31
3.0,background,5.0,True,True,True,True,True,standard_11,,standard,0_2.2,2.0,yes,1445.0,8.0,True,319658.0,10.0,53.0,ball,44.0,False,31
3.0,background,5.0,True,True,True,True,True,easy_7,,easy,0_1.4,1.0,yes,598.0,9.0,True,324011.0,11.0,54.0,ball,45.0,False,31
3.0,background,5.0,True,True,True,True,True,easy_2,,easy,0_1.4,1.0,yes,486.0,10.0,True,328241.0,12.0,55.0,ball,46.0,False,31
3.0,background,5.0,True,True,True,False,True,standard_13,,standard,200_2.2,2.0,no,931.0,11.0,True,333785.0,13.0,56.0,ball,47.0,False,31
4.0,background,5.0,False,True,True,False,True,easy_4,,easy,300_1.4,1.0,yes,557.0,0.0,True,340793.0,1.0,58.0,ball,48.0,False,31
4.0,background,5.0,True,True,True,False,True,standard_12,,standard,200_2.2,1.0,no,1253.0,1.0,True,346528.0,2.0,59.0,ball,49.0,False,31
4.0,background,5.0,True,True,True,False,True,standard_9,,standard,200_2.2,2.0,no,580.0,2.0,True,351722.0,3.0,60.0,ball,50.0,False,31
4.0,background,5.0,False,True,True,True,True,standard_19,,standard,0_2.2,2.0,no,1300.0,2.0,True,358216.0,4.0,61.0,ball,51.0,False,31
4.0,background,5.0,True,False,True,True,True,standard_22,,standard,0_2.2,1.0,yes,998.0,3.0,True,363816.0,5.0,62.0,ball,52.0,False,31
4.0,background,5.0,True,False,True,True,True,standard_3,,standard,0_2.2,2.0,yes,1421.0,4.0,True,369799.0,6.0,63.0,ball,53.0,False,31
4.0,background,5.0,True,False,True,False,True,standard_21,,standard,200_2.2,2.0,no,718.0,5.0,True,375031.0,7.0,64.0,ball,54.0,False,31
4.0,background,5.0,True,True,True,True,True,control_2,,control,control,0.0,yes,669.0,6.0,True,378554.0,8.0,65.0,ball,55.0,False,31
4.0,background,5.0,True,False,True,True,True,easy_3,,easy,0_1.4,1.0,yes,1037.0,7.0,True,383277.0,9.0,66.0,ball,56.0,False,31
4.0,background,5.0,False,False,True,False,True,easy_9,,easy,300_1.4,1.0,yes,998.0,7.0,True,387981.0,10.0,67.0,ball,57.0,False,31
4.0,background,5.0,True,False,True,False,True,standard_5,,standard,200_2.2,2.0,no,494.0,8.0,True,392798.0,11.0,68.0,ball,58.0,False,31
4.0,background,5.0,True,False,True,True,True,standard_15,,standard,0_2.2,2.0,yes,1413.0,9.0,True,398509.0,12.0,69.0,ball,59.0,False,31
4.0,background,5.0,True,True,True,False,True,standard_4,,standard,200_2.2,1.0,no,1221.0,10.0,True,404598.0,13.0,70.0,ball,60.0,False,31
5.0,background,5.0,True,True,True,False,True,control_5,,control,control,0.0,no,885.0,1.0,True,410504.0,1.0,72.0,ball,61.0,False,31
5.0,background,5.0,True,True,True,True,True,standard_10,,standard,0_2.2,1.0,yes,469.0,2.0,True,415550.0,2.0,73.0,ball,62.0,False,31
5.0,background,5.0,False,False,True,False,True,standard_8,,standard,200_2.2,1.0,yes,1006.0,2.0,True,421155.0,3.0,74.0,ball,63.0,False,31
5.0,background,5.0,True,True,True,True,True,standard_14,,standard,0_2.2,1.0,yes,454.0,3.0,True,426138.0,4.0,75.0,ball,64.0,False,31
5.0,background,5.0,False,True,True,True,True,standard_23,,standard,0_2.2,2.0,no,1855.0,3.0,True,432554.0,5.0,76.0,ball,65.0,False,31
5.0,background,5.0,True,False,True,False,True,standard_1,,standard,200_2.2,2.0,no,477.0,4.0,True,437522.0,6.0,77.0,ball,66.0,False,31
5.0,background,5.0,True,False,True,False,True,standard_17,,standard,200_2.2,2.0,no,542.0,5.0,True,442609.0,7.0,78.0,ball,67.0,False,31
5.0,background,5.0,True,False,True,True,True,standard_2,,standard,0_2.2,1.0,yes,406.0,6.0,True,447577.0,8.0,79.0,ball,68.0,False,31
5.0,background,5.0,False,True,True,True,True,standard_7,,standard,0_2.2,2.0,no,426.0,6.0,True,452536.0,9.0,80.0,ball,69.0,False,31
5.0,background,5.0,False,True,True,True,True,standard_18,,standard,0_2.2,1.0,no,1030.0,6.0,True,458089.0,10.0,81.0,ball,70.0,False,31
5.0,background,5.0,True,False,True,False,True,standard_13,,standard,200_2.2,2.0,no,532.0,7.0,True,463153.0,11.0,82.0,ball,71.0,False,31
5.0,background,5.0,True,False,True,False,True,standard_20,,standard,200_2.2,1.0,no,733.0,8.0,True,468511.0,12.0,83.0,ball,72.0,False,31
5.0,background,5.0,True,True,True,False,True,standard_16,,standard,200_2.2,1.0,no,1206.0,9.0,True,474247.0,13.0,84.0,ball,73.0,False,31
6.0,background,5.0,True,True,True,True,True,standard_22,,standard,0_2.2,1.0,yes,485.0,1.0,True,481007.0,1.0,86.0,ball,74.0,False,31
6.0,background,5.0,True,True,True,True,True,standard_6,,standard,0_2.2,1.0,yes,726.0,2.0,True,486270.0,2.0,87.0,ball,75.0,False,31
6.0,background,5.0,False,True,True,True,True,hard_3,,hard,0_3.2,2.0,no,1589.0,2.0,True,493358.0,3.0,88.0,ball,76.0,False,31
6.0,background,5.0,True,False,True,False,True,standard_12,,standard,200_2.2,1.0,no,549.0,3.0,True,498445.0,4.0,89.0,ball,77.0,False,31
