key_press,rt,time_elapsed,trial_index,trial_type,pid
32.0,1766.0,129669,4,text,111
32.0,14176.0,215947,14,text,111
32.0,3164.0,220138,15,text,111
32.0,18374.0,18389,0,text,112
32.0,41302.0,60707,1,text,112
81.0,71316.0,133066,2,text,112
81.0,10355.0,172107,4,text,112
32.0,3740.0,195586,6,text,112
32.0,12894.0,310429,16,text,112
32.0,1649.0,313104,17,text,112
32.0,143963.0,143968,0,text,113
32.0,178311.0,323296,1,text,113
81.0,200019.0,524338,2,text,113
81.0,2990.0,548720,4,text,113
32.0,3862.0,579104,6,text,113
32.0,14959.0,669729,16,text,113
32.0,825.0,671567,17,text,113
32.0,23613.0,23633,0,text,114
32.0,11734.0,36488,1,text,114
81.0,47738.0,85291,2,text,114
81.0,30484.0,179959,4,text,114
32.0,6281.0,200308,6,text,114
32.0,25674.0,285662,16,text,114
32.0,1257.0,287938,17,text,114
32.0,16339.0,16347,0,text,115
32.0,4625.0,4644,0,text,115
32.0,2888.0,2901,0,text,115
32.0,2855.0,6768,1,text,115
81.0,112653.0,120431,2,text,115
81.0,24128.0,190075,4,text,115
81.0,3709.0,205276,6,text,115
32.0,5188.0,218374,8,text,115
32.0,4104.0,292775,18,text,115
32.0,881.0,294663,19,text,115
32.0,3452.0,3457,0,text,116
32.0,20234.0,24698,1,text,116
81.0,53422.0,79136,2,text,116
81.0,9602.0,109094,4,text,116
81.0,823.0,121947,6,text,116
32.0,3117.0,138107,8,text,116
32.0,24470.0,220209,18,text,116
32.0,1045.0,222266,19,text,116
32.0,2366.0,2370,0,text,117
32.0,18273.0,21650,1,text,117
81.0,20445.0,43104,2,text,117
32.0,3610.0,59245,4,text,117
32.0,3862.0,116353,14,text,117
32.0,1547.0,118902,15,text,117
32.0,50066.0,50071,0,text,118
32.0,3766.0,54856,1,text,118
81.0,65230.0,121100,2,text,118
81.0,14584.0,167643,4,text,118
32.0,2860.0,182341,6,text,118
32.0,18006.0,279517,16,text,118
32.0,2423.0,282953,17,text,118
