block_idx,color_cue,condition,correct,cue_present,draw_trajectory,goes_in,good_cue,hole,kind,layout,num_bounces,response,rt,score,show_feedback,time_elapsed,trial,trial_index,trial_type,trials_completed,wall_cue,pid
7.0,background,23.0,True,True,True,True,True,standard_18,standard,0_2.2,1.0,yes,1190.0,2.0,True,932354,2.0,103,ball,88.0,False,73
7.0,background,23.0,True,False,True,True,True,standard_10,standard,0_2.2,1.0,yes,838.0,3.0,True,937835,3.0,104,ball,89.0,False,73
7.0,background,23.0,False,True,True,True,True,standard_2,standard,0_2.2,1.0,no,1629.0,3.0,True,944179,4.0,105,ball,90.0,False,73
7.0,background,23.0,True,True,True,True,True,standard_15,standard,0_2.2,2.0,yes,900.0,4.0,True,949578,5.0,106,ball,91.0,False,73
7.0,background,23.0,True,False,True,False,True,hard_5,hard,100_3.2,2.0,no,957.0,5.0,True,956235,6.0,107,ball,92.0,False,73
7.0,background,23.0,True,True,True,True,True,control_2,control,control,0.0,yes,1278.0,6.0,True,961190,7.0,108,ball,93.0,False,73
7.0,background,23.0,True,False,True,False,True,standard_20,standard,200_2.2,1.0,no,4725.0,7.0,True,970658,8.0,109,ball,94.0,False,73
7.0,background,23.0,False,True,True,True,True,hard_11,hard,0_3.2,2.0,no,1461.0,7.0,True,977793,9.0,110,ball,95.0,False,73
7.0,background,23.0,False,True,True,True,True,hard_2,hard,0_3.2,2.0,no,2045.0,7.0,True,985546,10.0,111,ball,96.0,False,73
7.0,background,23.0,True,True,True,False,True,hard_13,hard,100_3.2,2.0,no,837.0,8.0,True,992330,11.0,112,ball,97.0,False,73
7.0,background,23.0,False,False,True,True,True,hard_3,hard,0_3.2,2.0,no,1045.0,8.0,True,999218,12.0,113,ball,98.0,False,73
7.0,background,23.0,True,False,True,False,True,standard_17,standard,200_2.2,2.0,no,1270.0,9.0,True,1005338,13.0,114,ball,99.0,False,73
8.0,background,23.0,True,False,True,False,True,hard_1,hard,100_3.2,2.0,no,1364.0,1.0,True,1021249,1.0,116,ball,100.0,False,73
8.0,background,23.0,False,False,True,True,True,hard_7,hard,0_3.2,2.0,no,2381.0,1.0,True,1029241,2.0,117,ball,101.0,False,73
8.0,background,23.0,True,False,True,False,True,standard_1,standard,200_2.2,2.0,no,1397.0,2.0,True,1035482,3.0,118,ball,102.0,False,73
8.0,background,23.0,True,True,True,False,True,hard_0,hard,100_3.2,2.0,no,997.0,3.0,True,1042338,4.0,119,ball,103.0,False,73
8.0,background,23.0,True,True,True,False,True,control_1,control,control,0.0,no,958.0,4.0,True,1046350,5.0,120,ball,104.0,False,73
8.0,background,23.0,False,False,True,True,True,hard_14,hard,0_3.2,2.0,no,1253.0,4.0,True,1053313,6.0,121,ball,105.0,False,73
8.0,background,23.0,True,False,True,True,True,standard_22,standard,0_2.2,1.0,yes,629.0,5.0,True,1059242,7.0,122,ball,106.0,False,73
8.0,background,23.0,True,True,True,False,True,hard_12,hard,100_3.2,2.0,no,781.0,6.0,True,1065562,8.0,123,ball,107.0,False,73
8.0,background,23.0,True,False,True,False,True,hard_4,hard,100_3.2,2.0,no,894.0,7.0,True,1072025,9.0,124,ball,108.0,False,73
8.0,background,23.0,True,False,True,True,True,hard_10,hard,0_3.2,2.0,yes,901.0,8.0,True,1078538,10.0,125,ball,109.0,False,73
8.0,background,23.0,False,True,True,True,True,hard_6,hard,0_3.2,2.0,no,822.0,8.0,True,1085090,11.0,126,ball,110.0,False,73
8.0,background,23.0,True,True,True,False,True,hard_8,hard,100_3.2,2.0,no,1045.0,9.0,True,1091849,12.0,127,ball,111.0,False,73
8.0,background,23.0,True,True,True,True,True,standard_14,standard,0_2.2,1.0,yes,789.0,10.0,True,1097297,13.0,128,ball,112.0,False,73
9.0,background,23.0,True,False,True,True,True,hard_11,hard,0_3.2,2.0,yes,1645.0,1.0,True,1122170,1.0,130,ball,113.0,False,73
9.0,background,23.0,False,False,True,True,True,hard_2,hard,0_3.2,2.0,no,3005.0,1.0,True,1130746,2.0,131,ball,114.0,False,73
9.0,background,23.0,True,True,True,False,True,hard_1,hard,100_3.2,2.0,no,877.0,2.0,True,1137353,3.0,132,ball,115.0,False,73
9.0,background,23.0,False,True,True,True,True,hard_3,hard,0_3.2,2.0,no,709.0,2.0,True,1143650,4.0,133,ball,116.0,False,73
9.0,background,23.0,True,False,True,True,True,hard_6,hard,0_3.2,2.0,yes,1637.0,3.0,True,1151177,5.0,134,ball,117.0,False,73
9.0,background,23.0,True,False,True,False,True,hard_8,hard,100_3.2,2.0,no,964.0,4.0,True,1158168,6.0,135,ball,118.0,False,73
9.0,background,23.0,True,True,True,False,True,hard_4,hard,100_3.2,2.0,no,773.0,5.0,True,1164745,7.0,136,ball,119.0,False,73
9.0,background,23.0,True,True,True,False,True,hard_9,hard,100_3.2,2.0,no,757.0,6.0,True,1171050,8.0,137,ball,120.0,False,73
9.0,background,23.0,False,True,True,True,True,hard_7,hard,0_3.2,2.0,no,3140.0,6.0,True,1179945,9.0,138,ball,121.0,False,73
9.0,background,23.0,True,False,True,False,True,hard_13,hard,100_3.2,2.0,no,724.0,7.0,True,1186257,10.0,139,ball,122.0,False,73
9.0,background,23.0,True,True,True,False,True,hard_5,hard,100_3.2,2.0,no,1061.0,8.0,True,1192961,11.0,140,ball,123.0,False,73
9.0,background,23.0,False,False,True,False,True,hard_0,hard,100_3.2,2.0,yes,1261.0,8.0,True,1199928,12.0,141,ball,124.0,False,73
10.0,background,23.0,True,True,True,False,True,critical_6,critical,100_3.2,2.0,no,3468.0,1.0,False,1221213,1.0,143,ball,125.0,False,73
10.0,background,23.0,False,True,True,True,True,critical_7,critical,0_3.2,2.0,no,3445.0,1.0,False,1227252,2.0,144,ball,126.0,False,73
10.0,background,23.0,False,True,True,False,True,critical_0,critical,100_3.2,2.0,yes,1437.0,1.0,False,1230708,3.0,145,ball,127.0,False,73
10.0,background,23.0,True,True,True,True,True,critical_1,critical,0_3.2,2.0,yes,5622.0,2.0,False,1238316,4.0,146,ball,128.0,False,73
10.0,background,23.0,False,True,True,False,False,critical_2,critical,100_3.2,2.0,yes,7149.0,2.0,False,1247492,5.0,147,ball,129.0,False,73
10.0,background,23.0,True,True,True,True,True,filler_3,filler,0_2.2,2.0,yes,2429.0,3.0,False,1251988,6.0,148,ball,130.0,False,73
10.0,background,23.0,True,True,True,False,True,filler_0,filler,200_2.2,1.0,no,3038.0,4.0,False,1256997,7.0,149,ball,131.0,False,73
10.0,background,23.0,False,True,True,True,False,critical_3,critical,0_3.2,2.0,no,6564.0,4.0,False,1265500,8.0,150,ball,132.0,False,73
10.0,background,23.0,True,True,True,True,True,filler_2,filler,0_2.2,1.0,yes,1102.0,5.0,False,1268619,9.0,151,ball,133.0,False,73
10.0,background,23.0,True,True,True,False,True,filler_4,filler,200_2.2,1.0,no,2149.0,6.0,False,1272883,10.0,152,ball,134.0,False,73
10.0,background,23.0,False,True,True,False,False,critical_4,critical,100_3.2,2.0,yes,3350.0,6.0,False,1278460,11.0,153,ball,135.0,False,73
10.0,background,23.0,False,True,True,False,True,filler_1,filler,200_2.2,2.0,yes,8190.0,6.0,False,1288579,12.0,154,ball,136.0,False,73
10.0,background,23.0,False,True,True,False,True,filler_5,filler,200_2.2,2.0,yes,3501.0,6.0,False,1294163,13.0,155,ball,137.0,False,73
10.0,background,23.0,False,True,True,True,False,critical_5,critical,0_3.2,2.0,no,3270.0,6.0,False,1299283,14.0,156,ball,138.0,False,73
0.0,False,5.0,False,True,True,True,True,instruct_3,instruct,0_1.6,2.0,no,5541.0,0.0,True,121301,1.0,5,ball,1.0,False,74
0.0,False,5.0,True,True,True,False,True,instruct_0,instruct,300_1.6,1.0,no,3213.0,1.0,True,129054,2.0,6,ball,2.0,False,74
0.0,False,5.0,False,True,True,False,True,instruct_5,instruct,300_1.6,2.0,yes,7986.0,1.0,True,143303,3.0,7,ball,3.0,False,74
0.0,False,5.0,True,True,True,False,True,instruct_1,instruct,300_1.6,2.0,no,4626.0,2.0,True,152080,4.0,8,ball,4.0,False,74
0.0,False,5.0,True,True,True,True,True,instruct_7,instruct,0_1.6,2.0,yes,2323.0,3.0,True,159328,5.0,9,ball,5.0,False,74
0.0,False,5.0,True,True,True,True,True,instruct_6,instruct,0_1.6,1.0,yes,1221.0,4.0,True,164679,6.0,10,ball,6.0,False,74
0.0,False,5.0,True,True,True,True,True,instruct_2,instruct,0_1.6,1.0,yes,1354.0,5.0,True,171405,7.0,11,ball,7.0,False,74
0.0,False,5.0,True,True,True,False,True,instruct_4,instruct,300_1.6,1.0,no,3603.0,6.0,True,179294,8.0,12,ball,8.0,False,74
1.0,background,5.0,True,False,True,True,True,easy_3,easy,0_1.4,1.0,yes,2052.0,1.0,True,200517,1.0,16,ball,9.0,False,74
1.0,background,5.0,True,True,True,True,True,control_6,control,control,0.0,yes,2056.0,2.0,True,206174,2.0,17,ball,10.0,False,74
1.0,background,5.0,True,False,True,False,True,easy_8,easy,300_1.4,1.0,no,2247.0,3.0,True,212642,3.0,18,ball,11.0,False,74
1.0,background,5.0,True,True,True,False,True,easy_5,easy,300_1.4,1.0,no,1586.0,4.0,True,218605,4.0,19,ball,12.0,False,74
1.0,background,5.0,True,True,True,True,True,easy_7,easy,0_1.4,1.0,yes,1803.0,5.0,True,224850,5.0,20,ball,13.0,False,74
1.0,background,5.0,True,False,True,True,True,easy_2,easy,0_1.4,1.0,yes,1502.0,6.0,True,230477,6.0,21,ball,14.0,False,74
1.0,background,5.0,False,True,True,False,True,easy_1,easy,300_1.4,1.0,yes,3841.0,6.0,True,239212,7.0,22,ball,15.0,False,74
1.0,background,5.0,True,True,True,False,True,easy_13,easy,300_1.4,1.0,no,4306.0,7.0,True,247675,8.0,23,ball,16.0,False,74
1.0,background,5.0,True,True,True,True,True,easy_14,easy,0_1.4,1.0,yes,1873.0,8.0,True,254060,9.0,24,ball,17.0,False,74
1.0,background,5.0,True,False,True,False,True,easy_9,easy,300_1.4,1.0,no,3307.0,9.0,True,261778,10.0,25,ball,18.0,False,74
1.0,background,5.0,True,False,True,True,True,easy_6,easy,0_1.4,1.0,yes,1986.0,10.0,True,267724,11.0,26,ball,19.0,False,74
1.0,background,5.0,True,True,True,True,True,easy_10,easy,0_1.4,1.0,yes,4862.0,11.0,True,276275,12.0,27,ball,20.0,False,74
1.0,background,5.0,True,False,True,False,True,easy_12,easy,300_1.4,1.0,no,2032.0,12.0,True,289254,13.0,28,ball,21.0,False,74
2.0,background,5.0,False,False,True,True,True,standard_19,standard,0_2.2,2.0,no,2528.0,0.0,True,312203,1.0,30,ball,22.0,False,74
2.0,background,5.0,True,False,True,True,True,easy_7,easy,0_1.4,1.0,yes,916.0,1.0,True,317182,2.0,31,ball,23.0,False,74
2.0,background,5.0,True,False,True,False,True,easy_13,easy,300_1.4,1.0,no,2469.0,2.0,True,323744,3.0,32,ball,24.0,False,74
2.0,background,5.0,True,True,True,False,True,easy_4,easy,300_1.4,1.0,no,2244.0,3.0,True,330082,4.0,33,ball,25.0,False,74
2.0,background,5.0,True,True,True,True,True,easy_3,easy,0_1.4,1.0,yes,949.0,4.0,True,335102,5.0,34,ball,26.0,False,74
2.0,background,5.0,True,True,True,False,True,control_3,control,control,0.0,no,869.0,5.0,True,338906,6.0,35,ball,27.0,False,74
2.0,background,5.0,True,True,True,True,True,standard_23,standard,0_2.2,2.0,yes,2389.0,6.0,True,345870,7.0,36,ball,28.0,False,74
2.0,background,5.0,True,False,True,True,True,easy_10,easy,0_1.4,1.0,yes,1204.0,7.0,True,350942,8.0,37,ball,29.0,False,74
2.0,background,5.0,True,True,True,False,True,easy_9,easy,300_1.4,1.0,no,1125.0,8.0,True,355855,9.0,38,ball,30.0,False,74
2.0,background,5.0,True,True,True,False,True,standard_16,standard,200_2.2,1.0,no,2228.0,9.0,True,363103,10.0,39,ball,31.0,False,74
2.0,background,5.0,True,True,True,False,True,easy_8,easy,300_1.4,1.0,no,694.0,10.0,True,367520,11.0,40,ball,32.0,False,74
2.0,background,5.0,True,True,True,True,True,easy_11,easy,0_1.4,1.0,yes,916.0,11.0,True,372173,12.0,41,ball,33.0,False,74
2.0,background,5.0,True,False,True,False,True,easy_0,easy,300_1.4,1.0,no,2309.0,12.0,True,378700,13.0,42,ball,34.0,False,74
3.0,background,5.0,True,True,True,False,True,easy_12,easy,300_1.4,1.0,no,4724.0,1.0,True,406413,1.0,44,ball,35.0,False,74
3.0,background,5.0,True,False,True,False,True,standard_1,standard,200_2.2,2.0,no,756.0,2.0,True,411627,2.0,45,ball,36.0,False,74
3.0,background,5.0,True,True,True,False,True,control_5,control,control,0.0,no,629.0,3.0,True,415479,3.0,46,ball,37.0,False,74
3.0,background,5.0,True,False,True,False,True,easy_5,easy,300_1.4,1.0,no,1750.0,4.0,True,421436,4.0,47,ball,38.0,False,74
3.0,background,5.0,True,False,True,False,True,standard_4,standard,200_2.2,1.0,no,1430.0,5.0,True,427435,5.0,48,ball,39.0,False,74
3.0,background,5.0,True,True,True,False,True,standard_21,standard,200_2.2,2.0,no,2165.0,6.0,True,434329,6.0,49,ball,40.0,False,74
3.0,background,5.0,True,True,True,False,True,standard_13,standard,200_2.2,2.0,no,661.0,7.0,True,439660,7.0,50,ball,41.0,False,74
3.0,background,5.0,True,True,True,True,True,easy_6,easy,0_1.4,1.0,yes,1366.0,8.0,True,444825,8.0,51,ball,42.0,False,74
3.0,background,5.0,True,False,True,False,True,easy_1,easy,300_1.4,1.0,no,821.0,9.0,True,449401,9.0,52,ball,43.0,False,74
3.0,background,5.0,False,False,True,True,True,standard_15,standard,0_2.2,2.0,no,3555.0,9.0,True,457833,10.0,53,ball,44.0,False,74
3.0,background,5.0,True,True,True,True,True,easy_2,easy,0_1.4,1.0,yes,821.0,10.0,True,462604,11.0,54,ball,45.0,False,74
3.0,background,5.0,False,True,True,True,True,standard_7,standard,0_2.2,2.0,no,1653.0,10.0,True,469242,12.0,55,ball,46.0,False,74
3.0,background,5.0,True,False,True,True,True,easy_14,easy,0_1.4,1.0,yes,2244.0,11.0,True,475433,13.0,56,ball,47.0,False,74
4.0,background,5.0,True,True,True,False,True,standard_0,standard,200_2.2,1.0,no,2710.0,1.0,True,492604,1.0,58,ball,48.0,False,74
4.0,background,5.0,True,False,True,False,True,standard_8,standard,200_2.2,1.0,no,2372.0,2.0,True,499663,2.0,59,ball,49.0,False,74
4.0,background,5.0,True,True,True,False,True,easy_0,easy,300_1.4,1.0,no,980.0,3.0,True,504422,3.0,60,ball,50.0,False,74
4.0,background,5.0,True,True,True,False,True,standard_17,standard,200_2.2,2.0,no,1030.0,4.0,True,510181,4.0,61,ball,51.0,False,74
4.0,background,5.0,True,False,True,False,True,easy_4,easy,300_1.4,1.0,no,932.0,5.0,True,514822,5.0,62,ball,52.0,False,74
4.0,background,5.0,True,True,True,True,True,control_4,control,control,0.0,yes,693.0,6.0,True,518415,6.0,63,ball,53.0,False,74
4.0,background,5.0,True,False,True,True,True,standard_11,standard,0_2.2,2.0,yes,2231.0,7.0,True,525191,7.0,64,ball,54.0,False,74
4.0,background,5.0,True,True,True,True,True,standard_3,standard,0_2.2,2.0,yes,2869.0,8.0,True,533140,8.0,65,ball,55.0,False,74
4.0,background,5.0,True,False,True,True,True,standard_18,standard,0_2.2,1.0,yes,885.0,9.0,True,538871,9.0,66,ball,56.0,False,74
4.0,background,5.0,True,False,True,True,True,easy_11,easy,0_1.4,1.0,yes,726.0,10.0,True,543779,10.0,67,ball,57.0,False,74
4.0,background,5.0,True,False,True,True,True,standard_22,standard,0_2.2,1.0,yes,660.0,11.0,True,549109,11.0,68,ball,58.0,False,74
4.0,background,5.0,True,True,True,True,True,standard_10,standard,0_2.2,1.0,yes,1382.0,12.0,True,554998,12.0,69,ball,59.0,False,74
4.0,background,5.0,True,False,True,False,True,standard_20,standard,200_2.2,1.0,no,851.0,13.0,True,560481,13.0,70,ball,60.0,False,74
5.0,background,5.0,True,True,True,False,True,standard_4,standard,200_2.2,1.0,no,1363.0,1.0,True,578548,1.0,72,ball,61.0,False,74
5.0,background,5.0,True,True,True,True,True,standard_19,standard,0_2.2,2.0,yes,980.0,2.0,True,584273,2.0,73,ball,62.0,False,74
5.0,background,5.0,True,True,True,False,True,standard_5,standard,200_2.2,2.0,no,2533.0,3.0,True,591426,3.0,74,ball,63.0,False,74
5.0,background,5.0,True,False,True,True,True,standard_14,standard,0_2.2,1.0,yes,757.0,4.0,True,596753,4.0,75,ball,64.0,False,74
5.0,background,5.0,True,True,True,False,True,standard_9,standard,200_2.2,2.0,no,3812.0,5.0,True,605418,5.0,76,ball,65.0,False,74
5.0,background,5.0,True,False,True,False,True,standard_16,standard,200_2.2,1.0,no,3028.0,6.0,True,613424,6.0,77,ball,66.0,False,74
5.0,background,5.0,False,True,True,True,True,standard_6,standard,0_2.2,1.0,no,1335.0,6.0,True,619329,7.0,78,ball,67.0,False,74
5.0,background,5.0,False,False,True,False,True,standard_13,standard,200_2.2,2.0,yes,5014.0,6.0,True,628896,8.0,79,ball,68.0,False,74
5.0,background,5.0,True,True,True,True,True,standard_15,standard,0_2.2,2.0,yes,1508.0,7.0,True,636511,9.0,80,ball,69.0,False,74
5.0,background,5.0,False,False,True,True,True,standard_23,standard,0_2.2,2.0,no,1910.0,7.0,True,642608,10.0,81,ball,70.0,False,74
5.0,background,5.0,True,False,True,True,True,standard_2,standard,0_2.2,1.0,yes,854.0,8.0,True,647933,11.0,82,ball,71.0,False,74
5.0,background,5.0,True,False,True,False,True,standard_12,standard,200_2.2,1.0,no,1349.0,9.0,True,653744,12.0,83,ball,72.0,False,74
5.0,background,5.0,True,True,True,False,True,control_7,control,control,0.0,no,1667.0,10.0,True,658265,13.0,84,ball,73.0,False,74
6.0,background,5.0,True,True,True,False,True,standard_20,standard,200_2.2,1.0,no,3237.0,1.0,True,676326,1.0,86,ball,74.0,False,74
6.0,background,5.0,True,True,True,True,True,hard_2,hard,0_3.2,2.0,yes,1429.0,2.0,True,683219,2.0,87,ball,75.0,False,74
6.0,background,5.0,True,False,True,True,True,standard_7,standard,0_2.2,2.0,yes,2260.0,3.0,True,690363,3.0,88,ball,76.0,False,74
6.0,background,5.0,True,False,True,True,True,standard_10,standard,0_2.2,1.0,yes,693.0,4.0,True,695706,4.0,89,ball,77.0,False,74
6.0,background,5.0,False,False,True,True,True,hard_10,hard,0_3.2,2.0,no,3569.0,4.0,True,704915,5.0,90,ball,78.0,False,74
6.0,background,5.0,True,False,True,True,True,standard_3,standard,0_2.2,2.0,yes,2021.0,5.0,True,711812,6.0,91,ball,79.0,False,74
6.0,background,5.0,False,False,True,False,True,standard_21,standard,200_2.2,2.0,yes,1061.0,5.0,True,717340,7.0,92,ball,80.0,False,74
6.0,background,5.0,True,True,True,True,True,hard_7,hard,0_3.2,2.0,yes,1383.0,6.0,True,724339,8.0,93,ball,81.0,False,74
6.0,background,5.0,True,True,True,True,True,control_0,control,control,0.0,yes,694.0,7.0,True,728068,9.0,94,ball,82.0,False,74
6.0,background,5.0,True,True,True,True,True,standard_18,standard,0_2.2,1.0,yes,789.0,8.0,True,733337,10.0,95,ball,83.0,False,74
6.0,background,5.0,True,True,True,True,True,standard_11,standard,0_2.2,2.0,yes,2932.0,9.0,True,740778,11.0,96,ball,84.0,False,74
6.0,background,5.0,True,True,True,False,True,standard_1,standard,200_2.2,2.0,no,419.0,10.0,True,745765,12.0,97,ball,85.0,False,74
6.0,background,5.0,True,True,True,True,True,standard_22,standard,0_2.2,1.0,yes,308.0,11.0,True,750614,13.0,98,ball,86.0,False,74
7.0,background,5.0,True,False,True,False,True,standard_0,standard,200_2.2,1.0,no,3124.0,1.0,True,764652,1.0,100,ball,87.0,False,74
7.0,background,5.0,True,True,True,True,True,hard_14,hard,0_3.2,2.0,yes,4003.0,2.0,True,774320,2.0,101,ball,88.0,False,74
7.0,background,5.0,False,False,True,False,True,hard_13,hard,100_3.2,2.0,yes,3205.0,2.0,True,783325,3.0,102,ball,89.0,False,74
7.0,background,5.0,True,True,True,False,True,standard_12,standard,200_2.2,1.0,no,1093.0,3.0,True,789115,4.0,103,ball,90.0,False,74
7.0,background,5.0,True,True,True,False,True,hard_1,hard,100_3.2,2.0,no,2165.0,4.0,True,796845,5.0,104,ball,91.0,False,74
7.0,background,5.0,True,True,True,True,True,control_2,control,control,0.0,yes,705.0,5.0,True,800704,6.0,105,ball,92.0,False,74
7.0,background,5.0,True,False,True,False,True,standard_17,standard,200_2.2,2.0,no,1238.0,6.0,True,806372,7.0,106,ball,93.0,False,74
7.0,background,5.0,True,True,True,True,True,standard_2,standard,0_2.2,1.0,yes,4931.0,7.0,True,815812,8.0,107,ball,94.0,False,74
7.0,background,5.0,True,False,True,False,True,hard_12,hard,100_3.2,2.0,no,2629.0,8.0,True,824031,9.0,108,ball,95.0,False,74
7.0,background,5.0,True,False,True,False,True,standard_5,standard,200_2.2,2.0,no,1653.0,9.0,True,830389,10.0,109,ball,96.0,False,74
7.0,background,5.0,True,True,True,False,True,standard_8,standard,200_2.2,1.0,no,1479.0,10.0,True,836996,11.0,110,ball,97.0,False,74
7.0,background,5.0,True,False,True,False,True,hard_8,hard,100_3.2,2.0,no,1444.0,11.0,True,846011,12.0,111,ball,98.0,False,74
7.0,background,5.0,True,True,True,False,True,hard_5,hard,100_3.2,2.0,no,486.0,12.0,True,852090,13.0,112,ball,99.0,False,74
8.0,background,5.0,False,False,True,True,True,hard_6,hard,0_3.2,2.0,no,3559.0,0.0,True,873274,1.0,114,ball,100.0,False,74
8.0,background,5.0,True,True,True,False,True,hard_0,hard,100_3.2,2.0,no,948.0,1.0,True,879818,2.0,115,ball,101.0,False,74
8.0,background,5.0,True,True,True,False,True,control_1,control,control,0.0,no,596.0,2.0,True,883307,3.0,116,ball,102.0,False,74
8.0,background,5.0,True,True,True,True,True,standard_14,standard,0_2.2,1.0,yes,839.0,3.0,True,888704,4.0,117,ball,103.0,False,74
8.0,background,5.0,True,False,True,False,True,hard_4,hard,100_3.2,2.0,no,726.0,4.0,True,894904,5.0,118,ball,104.0,False,74
8.0,background,5.0,True,False,True,True,True,standard_6,standard,0_2.2,1.0,yes,1189.0,5.0,True,900672,6.0,119,ball,105.0,False,74
8.0,background,5.0,False,False,True,True,True,hard_2,hard,0_3.2,2.0,no,2854.0,5.0,True,909305,7.0,120,ball,106.0,False,74
8.0,background,5.0,True,False,True,True,True,hard_7,hard,0_3.2,2.0,yes,1212.0,6.0,True,916118,8.0,121,ball,107.0,False,74
8.0,background,5.0,True,True,True,True,True,hard_3,hard,0_3.2,2.0,yes,998.0,7.0,True,922568,9.0,122,ball,108.0,False,74
8.0,background,5.0,True,True,True,True,True,hard_10,hard,0_3.2,2.0,yes,388.0,8.0,True,928455,10.0,123,ball,109.0,False,74
8.0,background,5.0,True,False,True,False,True,standard_9,standard,200_2.2,2.0,no,1077.0,9.0,True,933934,11.0,124,ball,110.0,False,74
8.0,background,5.0,False,False,True,True,True,hard_11,hard,0_3.2,2.0,no,1268.0,9.0,True,940679,12.0,125,ball,111.0,False,74
8.0,background,5.0,True,True,True,False,True,hard_9,hard,100_3.2,2.0,no,323.0,10.0,True,946806,13.0,126,ball,112.0,False,74
9.0,background,5.0,True,False,True,True,True,hard_3,hard,0_3.2,2.0,yes,2819.0,1.0,True,965124,1.0,128,ball,113.0,False,74
9.0,background,5.0,False,False,True,False,True,hard_5,hard,100_3.2,2.0,yes,3411.0,1.0,True,973956,2.0,129,ball,114.0,False,74
9.0,background,5.0,True,True,True,False,True,hard_4,hard,100_3.2,2.0,no,1222.0,2.0,True,980790,3.0,130,ball,115.0,False,74
9.0,background,5.0,False,True,True,True,True,hard_6,hard,0_3.2,2.0,no,1205.0,2.0,True,987796,4.0,131,ball,116.0,False,74
9.0,background,5.0,True,True,True,False,True,hard_12,hard,100_3.2,2.0,no,5125.0,3.0,True,998644,5.0,132,ball,117.0,False,74
9.0,background,5.0,True,True,True,True,True,hard_11,hard,0_3.2,2.0,yes,277.0,4.0,True,1004667,6.0,133,ball,118.0,False,74
9.0,background,5.0,True,False,True,False,True,hard_1,hard,100_3.2,2.0,no,3253.0,5.0,True,1013439,7.0,134,ball,119.0,False,74
9.0,background,5.0,True,False,True,False,True,hard_9,hard,100_3.2,2.0,no,789.0,6.0,True,1021185,8.0,135,ball,120.0,False,74
9.0,background,5.0,True,True,True,False,True,hard_13,hard,100_3.2,2.0,no,1430.0,7.0,True,1028896,9.0,136,ball,121.0,False,74
9.0,background,5.0,False,False,True,False,True,hard_0,hard,100_3.2,2.0,yes,5170.0,7.0,True,1039678,10.0,137,ball,122.0,False,74
9.0,background,5.0,True,True,True,False,True,hard_8,hard,100_3.2,2.0,no,1267.0,8.0,True,1046573,11.0,138,ball,123.0,False,74
9.0,background,5.0,False,False,True,True,True,hard_14,hard,0_3.2,2.0,no,1350.0,8.0,True,1053433,12.0,139,ball,124.0,False,74
10.0,background,5.0,True,True,True,True,True,critical_0,critical,0_3.2,2.0,yes,3702.0,1.0,False,1066495,1.0,141,ball,125.0,False,74
10.0,background,5.0,True,True,True,False,True,critical_1,critical,100_3.2,2.0,no,1733.0,2.0,False,1070831,2.0,142,ball,126.0,False,74
10.0,background,5.0,True,True,True,True,True,critical_2,critical,0_3.2,2.0,yes,868.0,3.0,False,1073838,3.0,143,ball,127.0,False,74
10.0,background,5.0,True,True,True,False,True,critical_3,critical,100_3.2,2.0,no,694.0,4.0,False,1076462,4.0,144,ball,128.0,False,74
10.0,background,5.0,False,True,True,True,False,critical_4,critical,0_3.2,2.0,no,276.0,4.0,False,1078655,5.0,145,ball,129.0,False,74
10.0,background,5.0,True,True,True,False,True,filler_1,filler,200_2.2,2.0,no,2453.0,5.0,False,1083023,6.0,146,ball,130.0,False,74
10.0,background,5.0,True,True,True,True,True,filler_2,filler,0_2.2,1.0,yes,710.0,6.0,False,1085614,7.0,147,ball,131.0,False,74
10.0,background,5.0,False,True,True,False,False,critical_5,critical,100_3.2,2.0,yes,1550.0,6.0,False,1089070,8.0,148,ball,132.0,False,74
10.0,background,5.0,True,True,True,False,True,filler_5,filler,200_2.2,2.0,no,1207.0,7.0,False,1091695,9.0,149,ball,133.0,False,74
10.0,background,5.0,True,True,True,True,True,filler_3,filler,0_2.2,2.0,yes,1573.0,8.0,False,1095053,10.0,150,ball,134.0,False,74
10.0,background,5.0,False,True,True,True,False,critical_6,critical,0_3.2,2.0,no,884.0,8.0,False,1097678,11.0,151,ball,135.0,False,74
10.0,background,5.0,True,True,True,False,True,filler_4,filler,200_2.2,1.0,no,518.0,9.0,False,1099965,12.0,152,ball,136.0,False,74
10.0,background,5.0,True,True,True,False,True,filler_0,filler,200_2.2,1.0,no,582.0,10.0,False,1102287,13.0,153,ball,137.0,False,74
10.0,background,5.0,False,True,True,False,False,critical_7,critical,100_3.2,2.0,yes,2822.0,10.0,False,1106974,14.0,154,ball,138.0,False,74
0.0,False,15.0,True,True,True,False,True,instruct_0,instruct,300_1.6,1.0,no,10825.0,1.0,True,84482,1.0,7,ball,1.0,False,75
0.0,False,15.0,False,True,True,True,True,instruct_3,instruct,0_1.6,2.0,no,2780.0,1.0,True,93060,2.0,8,ball,2.0,False,75
0.0,False,15.0,True,True,True,True,True,instruct_6,instruct,0_1.6,1.0,yes,5238.0,2.0,True,103369,3.0,9,ball,3.0,False,75
0.0,False,15.0,False,True,True,True,True,instruct_2,instruct,0_1.6,1.0,no,3674.0,2.0,True,113857,4.0,10,ball,4.0,False,75
0.0,False,15.0,True,True,True,False,True,instruct_1,instruct,300_1.6,2.0,no,1740.0,3.0,True,120476,5.0,11,ball,5.0,False,75
0.0,False,15.0,True,True,True,False,True,instruct_5,instruct,300_1.6,2.0,no,2734.0,4.0,True,128137,6.0,12,ball,6.0,False,75
